product_id,title,handle,product_url,product_type,vendor,tags,created_at,updated_at,published_at,price_min,price_max,compare_at_price_max,is_on_sale,total_variants,available_variants,stock_status,image_count,main_image_url
9727547244857,Erigo T-Shirt Graphic Sorley Black Unisex,erigo-t-shirt-graphic-sorley-black-unisex,https://erigostore.co.id/products/erigo-t-shirt-graphic-sorley-black-unisex,T-Shirt Graphic,ERIGO,,2024-12-11T14:29:10+07:00,2026-07-15T00:07:39+07:00,2025-09-25T15:53:18+07:00,109000.0,109000.0,275000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7rasa-m3n6rrqck8d45f.jpg?v=1750318918
9608267137337,Erigo Short Shirt Delwyn Dark Brown Unisex,erigo-short-shirt-delwyn-dark-brown-unisex,https://erigostore.co.id/products/erigo-short-shirt-delwyn-dark-brown-unisex,Short Shirt,ERIGO,,2024-08-19T14:46:13+07:00,2026-07-15T00:07:39+07:00,2025-09-25T15:53:17+07:00,118000.0,118000.0,350000.0,True,5,1,in_stock,7,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/SHORT-SHIRT-DELWYN-DARK-BROWN_1.jpg?v=1750320381
9931696767289,Erigo T-Shirt Gentry Stargazer Blue - Kaos Unisex,erigo-t-shirt-gentry-stargazer-blue-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-gentry-stargazer-blue-kaos-unisex,,ERIGO,,2025-07-22T10:57:18+07:00,2026-07-15T00:07:39+07:00,2025-09-24T15:52:06+07:00,95000.0,95000.0,129000.0,True,5,5,in_stock,11,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7ra0p-mc8r5r7uggor10.jpg?v=1753156645
9931696636217,Erigo T-Shirt Geyl Stargazer Blue - Kaos Unisex,erigo-t-shirt-geyl-stargazer-blue-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-geyl-stargazer-blue-kaos-unisex,,ERIGO,,2025-07-22T10:57:14+07:00,2026-07-15T00:07:39+07:00,2025-09-24T15:52:06+07:00,95000.0,95000.0,129000.0,True,5,5,in_stock,11,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7ra0n-mc8r5oznpt2zba.jpg?v=1753156641
9931696243001,Erigo T-Shirt Geoffrey Stargazer Blue - Kaos Unisex,erigo-t-shirt-geoffrey-stargazer-blue-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-geoffrey-stargazer-blue-kaos-unisex,,ERIGO,,2025-07-22T10:56:55+07:00,2026-07-15T00:07:39+07:00,2025-09-24T15:52:06+07:00,95000.0,95000.0,129000.0,True,5,5,in_stock,11,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7ra0j-mc8r5r66iwnt55.jpg?v=1753156639
9610887790905,Erigo Hoodie Connal Black,erigo-hoodie-connal-black-unisex,https://erigostore.co.id/products/erigo-hoodie-connal-black-unisex,Hoodie Typography,ERIGO,,2024-08-21T15:21:05+07:00,2026-07-15T00:07:39+07:00,2025-09-23T15:46:29+07:00,238000.0,238000.0,650000.0,True,4,2,in_stock,6,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_CONNAL_HOODIE_BLACK.jpg?v=1754971507
9608322416953,Erigo T-Shirt Oversize Altha White Unisex,erigo-t-shirt-oversize-altha-white-unisex,https://erigostore.co.id/products/erigo-t-shirt-oversize-altha-white-unisex,T-Shirt Oversize Hd,ERIGO,,2024-08-19T15:50:24+07:00,2026-07-15T00:07:39+07:00,2025-09-23T15:46:29+07:00,103000.0,103000.0,300000.0,True,5,1,in_stock,12,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/T-SHIRT-OVERSIZE-ALTHA-WHITE-100.jpg?v=1750320063
9608266580281,Erigo Short Shirt Rayon Lavrenti White Unisex,erigo-short-shirt-rayon-lavrenti-white,https://erigostore.co.id/products/erigo-short-shirt-rayon-lavrenti-white,Short Shirt,ERIGO,,2024-08-19T14:45:50+07:00,2026-07-15T00:07:39+07:00,2025-09-17T15:47:12+07:00,118000.0,118000.0,350000.0,True,5,5,in_stock,7,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/SHORT-SHIRT-LAVRENTI-WHITE-100.jpg?v=1750320401
9608343355705,Erigo Koko Long Sleeve Bordir Daud Blue,erigo-koko-long-sleeve-bordir-daud-blue,https://erigostore.co.id/products/erigo-koko-long-sleeve-bordir-daud-blue,Koko Long Sleeve Bordir,ERIGO,,2024-08-19T16:15:28+07:00,2026-07-15T00:07:39+07:00,2025-09-16T15:43:42+07:00,159000.0,159000.0,325000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_Koko-Long-Sleeve-Bordir-Daud-Blue.jpg?v=1750319886
9608339521849,Erigo Shanghai Long Sleeve Basic Fathian Black - Kemeja Koko Lengan Panjang Unisex,erigo-koko-long-sleeve-basic-fathian-black,https://erigostore.co.id/products/erigo-koko-long-sleeve-basic-fathian-black,Koko Long Sleeve Basic,ERIGO,,2024-08-19T16:10:10+07:00,2026-07-15T00:07:39+07:00,2025-09-16T15:43:41+07:00,159000.0,159000.0,250000.0,True,5,1,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/Koko-Long-Sleeve-Basic-Fathian-Black-2-1.jpg?v=1750319933
9804610699577,Erigo Shanghai Long Sleeve Basic Faaz Navy - Kemeja Koko Lengan Panjang Unisex,erigo-koko-long-sleeve-basic-faaz-navy-kemeja-koko-lengan-panjang-unisex,https://erigostore.co.id/products/erigo-koko-long-sleeve-basic-faaz-navy-kemeja-koko-lengan-panjang-unisex,Koko Long Sleeve Basic,ERIGO,,2025-03-02T23:18:24+07:00,2026-07-15T00:07:39+07:00,2025-09-12T15:47:26+07:00,159000.0,159000.0,250000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7rbk0-m6rptbcdfs8dec.jpg?v=1750318783
9608348434745,Erigo Tote Bag Preston Black Khaki,erigo-tote-bag-preston-black-khaki-unisex,https://erigostore.co.id/products/erigo-tote-bag-preston-black-khaki-unisex,Totebag Street/College,ERIGO,,2024-08-19T16:21:24+07:00,2026-07-15T00:07:39+07:00,2025-09-10T15:44:57+07:00,235000.0,235000.0,229000.0,False,1,1,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/TOTEBAG-PRESTON-BLACK-KHAKI4.jpg?v=1750319876
9931697226041,Erigo Cargo Pants Military Lamer Black - Celana Panjang Cargo Unisex,erigo-cargo-pants-military-lamer-black-celana-panjang-cargo-unisex,https://erigostore.co.id/products/erigo-cargo-pants-military-lamer-black-celana-panjang-cargo-unisex,,ERIGO,,2025-07-22T10:57:42+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:18+07:00,278000.0,278000.0,399000.0,True,7,1,in_stock,13,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7ra0n-mc8r5tij3i3kf5.jpg?v=1753156673
9828539597113,Erigo Hoodie Embro Nolen Maroon - Jaket Hoodie Unisex,erigo-hoodie-embro-nolen-maroon-jaket-hoodie-unisex,https://erigostore.co.id/products/erigo-hoodie-embro-nolen-maroon-jaket-hoodie-unisex,Hoodie Embro,ERIGO,,2025-03-25T13:41:32+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:16+07:00,239000.0,239000.0,299000.0,True,4,4,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_Erigo-Hoodie-Embro-Nolen-Maroon.jpg?v=1750318613
9828539531577,Erigo Hoodie Embro Niven Navy - Jaket Hoodie Unisex,erigo-hoodie-embro-niven-navy-jaket-hoodie-unisex,https://erigostore.co.id/products/erigo-hoodie-embro-niven-navy-jaket-hoodie-unisex,Hoodie Embro,ERIGO,,2025-03-25T13:41:28+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:16+07:00,239000.0,239000.0,299000.0,True,4,3,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_Erigo-Hoodie-Embro-Niven-Navy.jpg?v=1750318618
9819342078265,Erigo T-Shirt Ring Tee Wallis Cream - Kaos Unisex,erigo-t-shirt-ring-tee-wallis-cream-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-ring-tee-wallis-cream-kaos-unisex,,ERIGO,,2025-03-12T10:26:40+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:15+07:00,99000.0,99000.0,149000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_T-SHIRT-RING-TEE-WALIS-CREAM.jpg?v=1750318772
9697672954169,Erigo Varsity Classic Ricquel Cream Gold Unisex,erigo-varsity-classic-ricquel-cream-gold-unisex,https://erigostore.co.id/products/erigo-varsity-classic-ricquel-cream-gold-unisex,Varsity Classic,ERIGO,,2024-11-08T10:11:34+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:13+07:00,290000.0,290000.0,800000.0,True,5,1,in_stock,8,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7r98v-lrfot6idasg64d.jpg?v=1750319091
9697671250233,Erigo T-Shirt Bbq Mountain Navy Unisex,erigo-t-shirt-bbq-mountain-navy-unisex,https://erigostore.co.id/products/erigo-t-shirt-bbq-mountain-navy-unisex,,ERIGO,,2024-11-08T10:09:47+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:13+07:00,91000.0,91000.0,250000.0,True,5,3,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7r98s-lrfoqjm85w46cd.jpg?v=1750319103
9675215569209,Erigo Snapback Caps Senjo Black,erigo-snapback-caps-senjo-black,https://erigostore.co.id/products/erigo-snapback-caps-senjo-black,Snapback,ERIGO,,2024-10-09T15:11:34+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:12+07:00,141000.0,141000.0,159000.0,True,1,1,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7rasf-m15asx66bpf4de.jpg?v=1750319192
9623540826425,Erigo T-Shirt Graphic Toshio Black,erigo-t-shirt-graphic-toshio-black,https://erigostore.co.id/products/erigo-t-shirt-graphic-toshio-black,T-Shirt Graphic,ERIGO,,2024-09-02T11:10:13+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:11+07:00,109000.0,109000.0,300000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7r98y-lzo9yf15ulnkd2.jpg?v=1750319357
9610778935609,Erigo T-Shirt Graphic Renaud Black,erigo-t-shirt-graphic-renaud-black,https://erigostore.co.id/products/erigo-t-shirt-graphic-renaud-black,T-Shirt Graphic,ERIGO,,2024-08-21T13:27:33+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:10+07:00,109000.0,109000.0,275000.0,True,5,1,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7r98t-lz60gvpfvrk518.jpg?v=1750319501
9610778050873,Erigo T-Shirt Graphic Aito Black,erigo-t-shirt-graphic-aito-black,https://erigostore.co.id/products/erigo-t-shirt-graphic-aito-black,T-Shirt Graphic,ERIGO,,2024-08-21T13:25:57+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:10+07:00,109000.0,109000.0,300000.0,True,5,1,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134201-7r98x-lz60gjjbowrs96.jpg?v=1750319531
9608407220537,Erigo Denim Pants Bilkes Black,erigo-denim-pants-bilkes-black,https://erigostore.co.id/products/erigo-denim-pants-bilkes-black,Denim Pants,ERIGO,,2024-08-19T17:34:26+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:08+07:00,203000.0,203000.0,600000.0,True,7,2,in_stock,6,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_ERIGO_DENIM_PANTS_BILKES_BLACK.jpg?v=1750319840
9608340537657,Erigo Daypack Oxford Black Khaki,erigo-daypack-oxford-black-khaki-unisex,https://erigostore.co.id/products/erigo-daypack-oxford-black-khaki-unisex,Daypack College,ERIGO,,2024-08-19T16:11:34+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:08+07:00,237000.0,237000.0,249000.0,True,1,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/Daypack-Oxford-Black-Khaki-2.jpg?v=1750319914
9608339128633,Erigo Shanghai Short Sleeve Basic Fatih Black - Kemeja Koko Lengan Pendek Unisex,erigo-koko-short-sleeve-basic-fatih-black,https://erigostore.co.id/products/erigo-koko-short-sleeve-basic-fatih-black,Koko Short Sleeve Basic,ERIGO,,2024-08-19T16:09:51+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:07+07:00,139000.0,139000.0,225000.0,True,5,1,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/Koko-Short-Sleeve-Basic-Fatih-Black-4-1.jpg?v=1750319935
9608336212281,Erigo Koko Long Bordir Ikram Green,erigo-koko-long-bordir-ikram-green,https://erigostore.co.id/products/erigo-koko-long-bordir-ikram-green,Koko Long Sleeve Bordir,ERIGO,,2024-08-19T16:06:21+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:07+07:00,159000.0,159000.0,325000.0,True,5,2,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/ThiFp8c3-COVER_KOKO-LONGSLEEVE-IKRAM-GREEN.jpg?v=1750319966
9608335819065,Erigo Koko Short Sleeve Basic Etiza White,erigo-koko-short-sleeve-basic-etiza-white,https://erigostore.co.id/products/erigo-koko-short-sleeve-basic-etiza-white,Koko Short Sleeve Basic,ERIGO,,2024-08-19T16:05:57+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:06+07:00,139000.0,139000.0,300000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/mBQm5U5m-COVER_Koko-Short-Sleeve-Basic-Etiza-White-1.jpg?v=1750319975
9588728791353,Erigo Flight Jacket Jovi Navy,erigo-flight-jacket-jovi-navy-unisex,https://erigostore.co.id/products/erigo-flight-jacket-jovi-navy-unisex,Flight Jacket,ERIGO,,2024-08-06T17:57:56+07:00,2026-07-15T00:07:39+07:00,2025-09-09T15:49:04+07:00,193000.0,193000.0,249000.0,True,4,1,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/Xx2OPFdL-Flight-Jacket-Jovi-Navy-14.jpg?v=1750320496
9608337719609,Erigo Koko Short Sleeve Bordir Ghani Green,erigo-koko-short-sleeve-bordir-ghani-green,https://erigostore.co.id/products/erigo-koko-short-sleeve-bordir-ghani-green,Koko Short Sleeve Bordir,ERIGO,,2024-08-19T16:08:17+07:00,2026-07-15T00:07:39+07:00,2025-09-08T15:36:48+07:00,139000.0,139000.0,300000.0,True,5,1,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/cCyMATeV-COVER_KOKO-SHORTLSEEVE-GHANI-GREEN.jpg?v=1750319949
9918275518777,Erigo T-Shirt Umikawa Maroon - Kaos Unisex,erigo-t-shirt-umikawa-maroon-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-umikawa-maroon-kaos-unisex,T-Shirt,ERIGO,,2025-07-06T19:40:28+07:00,2026-07-15T00:07:39+07:00,2025-09-07T15:37:45+07:00,99000.0,99000.0,129000.0,True,5,5,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134275-7ra0j-mbrwgqyaljx0e7.jpg?v=1751805634
9918275420473,Erigo T-Shirt Umano Maroon - Kaos Unisex,erigo-t-shirt-umano-maroon-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-umano-maroon-kaos-unisex,T-Shirt,ERIGO,,2025-07-06T19:40:23+07:00,2026-07-15T00:07:39+07:00,2025-09-07T15:37:44+07:00,99000.0,99000.0,129000.0,True,5,5,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134275-7ra0q-mbrwgqwmml4487.jpg?v=1751805630
9918275092793,Erigo T-Shirt Utsumi Maroon - Kaos Unisex,erigo-t-shirt-utsumi-maroon-kaos-unisex,https://erigostore.co.id/products/erigo-t-shirt-utsumi-maroon-kaos-unisex,T-Shirt,ERIGO,,2025-07-06T19:40:01+07:00,2026-07-15T00:07:39+07:00,2025-09-07T15:37:44+07:00,99000.0,99000.0,129000.0,True,5,5,in_stock,5,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134275-7ra0s-mbrwgpkcl74n1e.jpg?v=1751805607
9608317075769,Erigo T-Shirt Oversize Pocket Morie Pale Unisex,erigo-t-shirt-oversize-pocket-unisex,https://erigostore.co.id/products/erigo-t-shirt-oversize-pocket-unisex,T-Shirt Oversize Pocket,ERIGO,,2024-08-19T15:45:55+07:00,2026-07-15T00:07:39+07:00,2025-09-06T15:45:04+07:00,103000.0,103000.0,300000.0,True,5,1,in_stock,9,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/COVER_T-SHIRT-OVERSIZE-POCKET-MORIE-PALE.jpg?v=1750320114
9941875392825,Erigo T-Shirt Oversize Pocket Kelwin Navy - Kaos Oversize Unisex,erigo-t-shirt-oversize-pocket-kelwin-navy-kaos-oversize-unisex,https://erigostore.co.id/products/erigo-t-shirt-oversize-pocket-kelwin-navy-kaos-oversize-unisex,T-Shirt Oversize Pocket Furlan,ERIGO,,2025-08-05T16:32:35+07:00,2026-07-15T00:07:39+07:00,2025-08-27T15:43:33+07:00,114000.0,114000.0,249000.0,True,5,4,in_stock,10,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134275-7ra0r-md1kli89p2sj2a.jpg?v=1754386362
9841466835257,Erigo Denim Pants Efron Medium Blue Sand Wash - Celana Panjang Denim Unisex,erigo-denim-pants-efron-medium-blue-sand-wash-celana-panjang-denim-unisex,https://erigostore.co.id/products/erigo-denim-pants-efron-medium-blue-sand-wash-celana-panjang-denim-unisex,Denim Pants Washing,ERIGO,,2025-04-09T15:24:05+07:00,2026-07-15T00:07:39+07:00,2025-08-27T15:43:31+07:00,289000.0,289000.0,379000.0,True,7,2,in_stock,13,https://cdn.shopify.com/s/files/1/0607/2841/0296/files/id-11134207-7rbk2-m8cycow0l4p95c.jpg?v=1750318590
